tab	magic_measurements
er_specimen_name	er_sample_name	er_site_name	er_location_name	magic_experiment_name	measurement_number	measurement_positions	measurement_sd_x	er_analyst_mail_names	treatment_dc_field	measurement_flag	measurement_inc	measurement_sd_z	magic_method_codes	measurement_standard	measurement_sd_y	measurement_csd	treatment_ac_field	measurement_temp	measurement_description	treatment_dc_field_phi	treatment_dc_field_theta	measurement_dec	magic_software_packages	magic_instrument_codes	treatment_temp	er_citation_names	measurement_magn_moment
Z35.6a	Z35.6	Z35.	locale	Z35.6a:LP-DIR-T	26	1	5.29e-10		0	g	-31.8	3.13e-10	LT-T-Z:LP-DIR-T		1.37e-09	1.8	0	273				186.5	pmagpy-3.2.1	hargrave 2015-01-20 12:24:04	858.0	This study	4.62e-08
Z35.6a	Z35.6	Z35.	locale	Z35.6a:LP-DIR-T	27	1	4.71e-10		0	g	-32.2	1.09e-09	LT-T-Z:LP-DIR-T		1.21e-09	2.1	0	273				184.2	pmagpy-3.2.1	hargrave 2015-02-10 17:33:39	863.0	This study	4.43e-08
Z35.6a	Z35.6	Z35.	locale	Z35.6a:LP-DIR-T	28	1	4.38e-10		0	g	-27.3	7.18e-10	LT-T-Z:LP-DIR-T		1.11e-09	1.9	0	273				184.3	pmagpy-3.2.1	hargrave 2015-02-11 17:31:29	883.0	This study	4.06e-08
Z35.6a	Z35.6	Z35.	locale	Z35.6a:LP-DIR-T	29	1	3.80e-10		0	g	-27.0	8.83e-10	LT-T-Z:LP-DIR-T		5.60e-10	1.7	0	273				183.5	pmagpy-3.2.1	hargrave 2015-02-12 15:43:23	903.0	This study	3.76e-08
Z35.6a	Z35.6	Z35.	locale	Z35.6a:LP-DIR-T	30	1	2.29e-10		0	g	-24.9	4.99e-10	LT-T-Z:LP-DIR-T		7.10e-10	1.6	0	273				186.8	pmagpy-3.2.1	hargrave 2015-02-13 17:59:10	923.0	This study	3.19e-08
Z35.6a	Z35.6	Z35.	locale	Z35.6a:LP-DIR-T	31	1	2.38e-10		0	g	-24.1	3.41e-10	LT-T-Z:LP-DIR-T		3.33e-10	1.0	0	273				185.4	pmagpy-3.2.1	hargrave 2015-02-17 11:33:47	933.0	This study	2.76e-08
Z35.6a	Z35.6	Z35.	locale	Z35.6a:LP-DIR-T	32	1	2.61e-10		0	g	-30.3	1.34e-10	LT-T-Z:LP-DIR-T		8.70e-10	3.8	0	273				184.6	pmagpy-3.2.1	hargrave 2015-02-18 09:53:13	943.0	This study	1.35e-08
Z35.6a	Z35.6	Z35.	locale	Z35.6a:LP-DIR-T	33	1	1.16e-10		0	g	-33.5	1.23e-10	LT-T-Z:LP-DIR-T		2.04e-10	2.6	0	273				177.9	pmagpy-3.2.1	hargrave 2015-02-19 13:00:15	953.0	This study	5.46e-09
Z35.7a	Z35.7	Z35.	locale	Z35.7a:LP-DIR-T	1	1	1.31e-08		0	g	-75.3	3.00e-09	LT-NO:LP-DIR-T		1.46e-08	2.3	0	273				97.9	pmagpy-3.2.1		273	This study	4.90e-07
Z35.7a	Z35.7	Z35.	locale	Z35.7a:LP-DIR-T	2	1	1.06e-08		0	g	-76.9	2.94e-09	LT-LT-Z:LP-DIR-T		1.67e-08	2.2	0	273				99.4	pmagpy-3.2.1		77	This study	5.30e-07
Z35.7a	Z35.7	Z35.	locale	Z35.7a:LP-DIR-T	3	1	1.62e-08		0	g	-79.2	3.50e-09	LT-T-Z:LP-DIR-T		2.08e-08	2.2	0	273				102.5	pmagpy-3.2.1		373.0	This study	6.93e-07
Z35.7a	Z35.7	Z35.	locale	Z35.7a:LP-DIR-T	4	1	9.83e-09		0	g	-80.9	4.51e-09	LT-T-Z:LP-DIR-T		2.67e-08	2.0	0	273				109.8	pmagpy-3.2.1	hargrave 2014-10-22 16:03:00	423.0	This study	8.13e-07
Z35.7a	Z35.7	Z35.	locale	Z35.7a:LP-DIR-T	5	1	2.34e-08		0	g	-79.9	3.87e-09	LT-T-Z:LP-DIR-T		2.60e-08	2.6	0	273				110.5	pmagpy-3.2.1	hargrave 2014-10-27 16:29:43	473.0	This study	7.81e-07
Z35.7a	Z35.7	Z35.	locale	Z35.7a:LP-DIR-T	6	1	2.00e-08		0	g	-80.5	2.82e-09	LT-T-Z:LP-DIR-T		2.29e-08	2.7	0	273				116.6	pmagpy-3.2.1	hargrave 2014-10-28 13:53:01	523.0	This study	6.36e-07
Z35.7a	Z35.7	Z35.	locale	Z35.7a:LP-DIR-T	7	1	1.15e-08		0	g	-78.6	2.20e-09	LT-T-Z:LP-DIR-T		1.29e-08	2.5	0	273				126.4	pmagpy-3.2.1	hargrave 2014-10-28 20:50:09	573.0	This study	3.98e-07
Z35.7a	Z35.7	Z35.	locale	Z35.7a:LP-DIR-T	8	1	4.73e-09		0	g	-76.6	1.10e-09	LT-T-Z:LP-DIR-T		8.46e-09	2.6	0	273				130.7	pmagpy-3.2.1	hargrave 2014-10-29 21:02:25	623.0	This study	2.17e-07
Z35.7a	Z35.7	Z35.	locale	Z35.7a:LP-DIR-T	9	1	4.43e-09		0	g	-74.1	8.69e-10	LT-T-Z:LP-DIR-T		6.73e-09	2.9	0	273				131.6	pmagpy-3.2.1	hargrave 2014-11-03 17:22:35	673.0	This study	1.60e-07
Z35.7a	Z35.7	Z35.	locale	Z35.7a:LP-DIR-T	10	1	2.36e-09		0	g	-72.0	7.78e-10	LT-T-Z:LP-DIR-T		4.90e-09	2.4	0	273				137.9	pmagpy-3.2.1	hargrave 2014-11-04 12:12:56	698.0	This study	1.32e-07
Z35.7a	Z35.7	Z35.	locale	Z35.7a:LP-DIR-T	11	1	2.31e-09		0	g	-70.1	7.31e-10	LT-T-Z:LP-DIR-T		5.14e-09	3.0	0	273				143.0	pmagpy-3.2.1	hargrave 2014-11-10 13:03:06	723.0	This study	1.09e-07
Z35.7a	Z35.7	Z35.	locale	Z35.7a:LP-DIR-T	12	1	3.73e-10		0	g	-67.3	1.10e-09	LT-T-Z:LP-DIR-T		3.91e-09	2.5	0	273				146.4	pmagpy-3.2.1	hargrave 2014-11-10 22:21:30	748.0	This study	9.24e-08
Z35.7a	Z35.7	Z35.	locale	Z35.7a:LP-DIR-T	13	1	1.88e-09		0	g	-63.5	1.16e-09	LT-T-Z:LP-DIR-T		6.07e-09	4.6	0	273				149.2	pmagpy-3.2.1	hargrave 2014-11-13 11:56:06	773.0	This study	7.94e-08
Z35.7a	Z35.7	Z35.	locale	Z35.7a:LP-DIR-T	14	1	1.27e-09		0	g	-58.7	5.82e-10	LT-T-Z:LP-DIR-T		4.07e-09	3.5	0	273				149.1	pmagpy-3.2.1	hargrave 2014-11-17 17:36:30	788.0	This study	6.94e-08
Z35.7a	Z35.7	Z35.	locale	Z35.7a:LP-DIR-T	15	1	1.05e-09		0	g	-57.7	4.62e-10	LT-T-Z:LP-DIR-T		3.00e-09	2.9	0	273				149.5	pmagpy-3.2.1	hargrave 2014-11-24 18:27:42	803.0	This study	6.35e-08
Z35.7a	Z35.7	Z35.	locale	Z35.7a:LP-DIR-T	16	1	7.53e-10		0	g	-56.6	8.40e-10	LT-T-Z:LP-DIR-T		1.13e-09	1.5	0	273				157.8	pmagpy-3.2.1	hargrave 2014-12-01 17:08:53	818.0	This study	6.12e-08
Z35.7a	Z35.7	Z35.	locale	Z35.7a:LP-DIR-T	17	1	6.42e-10		0	g	-55.2	8.33e-10	LT-T-Z:LP-DIR-T		1.14e-09	1.6	0	273				152.6	pmagpy-3.2.1	hargrave 2014-12-02 00:54:54	823.0	This study	5.49e-08
Z35.7a	Z35.7	Z35.	locale	Z35.7a:LP-DIR-T	18	1	1.71e-09		0	g	-54.9	5.03e-10	LT-T-Z:LP-DIR-T		4.15e-09	5.0	0	273				151.8	pmagpy-3.2.1	hargrave 2014-12-05 13:51:47	828.0	This study	5.14e-08
Z35.7a	Z35.7	Z35.	locale	Z35.7a:LP-DIR-T	19	1	4.70e-10		0	g	-52.8	5.28e-10	LT-T-Z:LP-DIR-T		1.79e-09	2.3	0	273				153.9	pmagpy-3.2.1	hargrave 2014-12-06 12:09:00	833.0	This study	4.70e-08
Z35.7a	Z35.7	Z35.	locale	Z35.7a:LP-DIR-T	20	1	2.89e-10		0	g	-52.2	5.15e-10	LT-T-Z:LP-DIR-T		9.01e-10	1.3	0	273				157.8	pmagpy-3.2.1	hargrave 2014-12-08 15:29:03	838.0	This study	4.51e-08
Z35.7a	Z35.7	Z35.	locale	Z35.7a:LP-DIR-T	21	1	3.29e-10		0	g	-50.6	7.07e-10	LT-T-Z:LP-DIR-T		1.24e-09	1.9	0	273				156.5	pmagpy-3.2.1	hargrave 2014-12-08 22:21:25	843.0	This study	4.41e-08
Z35.7a	Z35.7	Z35.	locale	Z35.7a:LP-DIR-T	22	1	4.65e-10		0	g	-52.4	6.23e-10	LT-T-Z:LP-DIR-T		1.20e-09	1.9	0	273				155.9	pmagpy-3.2.1	hargrave 2015-01-12 11:11:57	846.0	This study	4.18e-08
Z35.7a	Z35.7	Z35.	locale	Z35.7a:LP-DIR-T	23	1	4.74e-10		0	g	-50.8	5.93e-10	LT-T-Z:LP-DIR-T		1.14e-09	1.9	0	273				156.7	pmagpy-3.2.1	hargrave 2015-01-14 14:30:08	849.0	This study	3.93e-08
Z35.7a	Z35.7	Z35.	locale	Z35.7a:LP-DIR-T	24	1	4.86e-10		0	g	-51.3	7.91e-10	LT-T-Z:LP-DIR-T		1.82e-09	3.0	0	273				153.0	pmagpy-3.2.1	hargrave 2015-01-15 14:44:58	852.0	This study	3.87e-08
Z35.7a	Z35.7	Z35.	locale	Z35.7a:LP-DIR-T	25	1	8.65e-10		0	g	-50.2	4.36e-10	LT-T-Z:LP-DIR-T		1.82e-09	3.0	0	273				155.0	pmagpy-3.2.1	hargrave 2015-01-18 13:06:16	855.0	This study	3.74e-08
Z35.7a	Z35.7	Z35.	locale	Z35.7a:LP-DIR-T	26	1	8.06e-10		0	g	-49.9	2.84e-10	LT-T-Z:LP-DIR-T		1.26e-09	2.3	0	273				155.9	pmagpy-3.2.1	hargrave 2015-01-20 12:25:28	858.0	This study	3.53e-08
Z35.7a	Z35.7	Z35.	locale	Z35.7a:LP-DIR-T	27	1	5.30e-10		0	g	-48.2	5.54e-10	LT-T-Z:LP-DIR-T		5.26e-10	1.4	0	273				160.5	pmagpy-3.2.1	hargrave 2015-02-10 17:35:38	863.0	This study	3.27e-08
Z35.7a	Z35.7	Z35.	locale	Z35.7a:LP-DIR-T	28	1	4.47e-10		0	g	-42.7	6.25e-10	LT-T-Z:LP-DIR-T		8.72e-10	2.3	0	273				156.8	pmagpy-3.2.1	hargrave 2015-02-11 17:33:46	883.0	This study	2.73e-08
Z35.7a	Z35.7	Z35.	locale	Z35.7a:LP-DIR-T	29	1	2.75e-10		0	g	-36.7	4.34e-10	LT-T-Z:LP-DIR-T		5.97e-10	1.8	0	273				157.6	pmagpy-3.2.1	hargrave 2015-02-12 15:45:13	903.0	This study	2.28e-08
Z35.7a	Z35.7	Z35.	locale	Z35.7a:LP-DIR-T	30	1	3.72e-10		0	g	-36.2	4.16e-10	LT-T-Z:LP-DIR-T		4.50e-10	1.7	0	273				163.4	pmagpy-3.2.1	hargrave 2015-02-13 18:00:41	923.0	This study	2.11e-08
Z35.7a	Z35.7	Z35.	locale	Z35.7a:LP-DIR-T	31	1	3.87e-10		0	g	-31.1	2.00e-10	LT-T-Z:LP-DIR-T		4.15e-10	1.3	0	273				167.7	pmagpy-3.2.1	hargrave 2015-02-17 11:35:15	933.0	This study	2.23e-08
Z35.7a	Z35.7	Z35.	locale	Z35.7a:LP-DIR-T	32	1	3.18e-10		0	g	-33.8	1.56e-10	LT-T-Z:LP-DIR-T		9.46e-10	3.7	0	273				160.7	pmagpy-3.2.1	hargrave 2015-02-18 09:54:42	943.0	This study	1.50e-08
Z35.7a	Z35.7	Z35.	locale	Z35.7a:LP-DIR-T	33	1	7.87e-11		0	g	-35.3	7.00e-11	LT-T-Z:LP-DIR-T		1.58e-10	2.6	0	273				167.4	pmagpy-3.2.1	hargrave 2015-02-19 13:01:41	953.0	This study	4.06e-09
MGH1	MGH1	MGH1	Munich	MGH1:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	0				0	g	-42.799999		LT-NO:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	u				273.		0	0	295.600006			273.	This study	5.267117e-05
MGH1	MGH1	MGH1	Munich	MGH1:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	1				0	g	-42.400002		LT-T-Z:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	u				273.		0	0	302.399994			4.730e+02	This study	4.808001e-05
MGH1	MGH1	MGH1	Munich	MGH1:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	2				6.000e-05	g	-46.299999		LT-T-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	u				273.		0	90	303.000000			4.730e+02	This study	5.114643e-05
MGH1	MGH1	MGH1	Munich	MGH1:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	3				0	g	-42.599998		LT-PTRM-MD:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	u				273.		0	0	296.500000			4.730e+02	This study	4.813084e-05
MGH1	MGH1	MGH1	Munich	MGH1:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	4				0	g	-40.700001		LT-T-Z:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	u				273.		0	0	300.200012			5.230e+02	This study	4.657222e-05
MGH1	MGH1	MGH1	Munich	MGH1:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	5				6.000e-05	g	-33.900002		LT-T-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	u				273.		0	90	300.200012			5.230e+02	This study	4.254014e-05
MGH1	MGH1	MGH1	Munich	MGH1:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	6				0	g	-42.099998		LT-T-Z:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	u				273.		0	0	297.399994			5.730e+02	This study	4.438677e-05
MGH1	MGH1	MGH1	Munich	MGH1:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	7				6.000e-05	g	-49.500000		LT-T-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	u				273.		0	90	293.799988			5.730e+02	This study	5.045183e-05
MGH1	MGH1	MGH1	Munich	MGH1:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	8				0	g	-42.299999		LT-T-Z:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	u				273.		0	0	297.899994			6.130e+02	This study	4.228602e-05
MGH1	MGH1	MGH1	Munich	MGH1:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	9				6.000e-05	g	-34.700001		LT-PTRM-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	u				273.		0	90	293.100006			5.230e+02	This study	3.842335e-05
MGH1	MGH1	MGH1	Munich	MGH1:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	10				6.000e-05	g	-29.100000		LT-T-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	u				273.		0	90	295.000000			6.130e+02	This study	3.600072e-05
MGH1	MGH1	MGH1	Munich	MGH1:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	11				6.000e-05	g	-37.200001		LT-PTRM-AC:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	u				273.		0	90	296.500000			5.230e+02	This study	3.938902e-05
MGH1	MGH1	MGH1	Munich	MGH1:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	12				0	g	-42.000000		LT-T-Z:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	u				273.		0	0	297.100006			6.430e+02	This study	4.050716e-05
MGH1	MGH1	MGH1	Munich	MGH1:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	13				6.000e-05	g	-51.799999		LT-T-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	u				273.		0	90	298.700012			6.430e+02	This study	4.907957e-05
MGH1	MGH1	MGH1	Munich	MGH1:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	14				6.000e-05	g	-42.000000		LT-PTRM-MD:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	u				273.		0	90	298.200012			6.430e+02	This study	4.047328e-05
MGH1	MGH1	MGH1	Munich	MGH1:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	15				0	g	-41.900002		LT-T-Z:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	u				273.		0	0	298.600006			6.730e+02	This study	3.916878e-05
MGH1	MGH1	MGH1	Munich	MGH1:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	16				6.000e-05	g	-27.400000		LT-PTRM-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	u				273.		0	90	298.200012			6.130e+02	This study	3.345949e-05
MGH1	MGH1	MGH1	Munich	MGH1:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	17				6.000e-05	g	-23.200001		LT-T-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	u				273.		0	90	296.899994			6.730e+02	This study	3.201946e-05
MGH1	MGH1	MGH1	Munich	MGH1:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	18				6.000e-05	g	-38.299999		LT-PTRM-AC:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	u				273.		0	90	300.600006			6.130e+02	This study	3.716968e-05
MGH1	MGH1	MGH1	Munich	MGH1:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	19				0	g	-41.799999		LT-T-Z:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	u				273.		0	0	298.100006			7.030e+02	This study	3.749157e-05
MGH1	MGH1	MGH1	Munich	MGH1:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	20				6.000e-05	g	-54.799999		LT-T-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	u				273.		0	90	299.500000			7.030e+02	This study	4.845273e-05
MGH1	MGH1	MGH1	Munich	MGH1:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	21				6.000e-05	g	-41.500000		LT-PTRM-MD:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	u				273.		0	90	303.000000			7.030e+02	This study	3.733910e-05
MGH1	MGH1	MGH1	Munich	MGH1:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	22				0	g	-40.799999		LT-T-Z:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	u				273.		0	0	297.100006			7.330e+02	This study	3.528917e-05
MGH1	MGH1	MGH1	Munich	MGH1:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	23				6.000e-05	g	-20.200001		LT-PTRM-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	u				273.		0	90	303.899994			6.730e+02	This study	2.873281e-05
MGH1	MGH1	MGH1	Munich	MGH1:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	24				6.000e-05	g	-12.900000		LT-T-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	u				273.		0	90	301.899994			7.330e+02	This study	2.739443e-05
MGH1	MGH1	MGH1	Munich	MGH1:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	25				6.000e-05	g	-35.799999		LT-PTRM-AC:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	u				273.		0	90	301.299988			6.730e+02	This study	3.266324e-05
MGH1	MGH1	MGH1	Munich	MGH1:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	26				0	g	-41.599998		LT-T-Z:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	u				273.		0	0	303.000000			7.630e+02	This study	3.256159e-05
MGH1	MGH1	MGH1	Munich	MGH1:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	27				6.000e-05	g	-59.299999		LT-T-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	u				273.		0	90	301.100006			7.630e+02	This study	4.750400e-05
MGH1	MGH1	MGH1	Munich	MGH1:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	28				6.000e-05	g	-42.200001		LT-PTRM-MD:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	u				273.		0	90	306.299988			7.630e+02	This study	3.252771e-05
MGH1	MGH1	MGH1	Munich	MGH1:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	29				0	g	-41.599998		LT-T-Z:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	u				273.		0	0	300.700012			7.830e+02	This study	2.995260e-05
MGH1	MGH1	MGH1	Munich	MGH1:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	30				6.000e-05	g	-7.800000		LT-PTRM-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	u				273.		0	90	303.100006			7.330e+02	This study	2.319293e-05
MGH1	MGH1	MGH1	Munich	MGH1:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	31				6.000e-05	g	5.500000		LT-T-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	u				273.		0	90	306.000000			7.830e+02	This study	2.324376e-05
MGH1	MGH1	MGH1	Munich	MGH1:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	32				6.000e-05	g	-31.500000		LT-PTRM-AC:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	u				273.		0	90	302.799988			7.330e+02	This study	2.675065e-05
MGH1	MGH1	MGH1	Munich	MGH1:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	33				0	g	-41.000000		LT-T-Z:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	u				273.		0	0	298.200012			8.030e+02	This study	2.636100e-05
MGH1	MGH1	MGH1	Munich	MGH1:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	34				6.000e-05	g	-66.000000		LT-T-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	u				273.		0	90	306.600006			8.030e+02	This study	4.760565e-05
MGH1	MGH1	MGH1	Munich	MGH1:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	35				6.000e-05	g	-41.799999		LT-PTRM-MD:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	u				273.		0	90	303.299988			8.030e+02	This study	2.625935e-05
MGH1	MGH1	MGH1	Munich	MGH1:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	36				0	g	-41.500000		LT-T-Z:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	u				273.		0	0	301.700012			8.180e+02	This study	2.161737e-05
MGH1	MGH1	MGH1	Munich	MGH1:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	37				6.000e-05	g	24.600000		LT-PTRM-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	u				273.		0	90	303.600006			7.830e+02	This study	1.853402e-05
MGH1	MGH1	MGH1	Munich	MGH1:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	38				6.000e-05	g	46.500000		LT-T-I:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	u				273.		0	90	300.700012			8.180e+02	This study	2.429413e-05
MGH1	MGH1	MGH1	Munich	MGH1:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	39				6.000e-05	g	-15.800000		LT-PTRM-AC:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	u				273.		0	90	299.500000			7.830e+02	This study	1.672805e-05
MGH1	MGH1	MGH1	Munich	MGH1:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	40				0	g	-42.099998		LT-T-Z:LP-PI-TRM:LP-PI-TRM-ZI:LP-PI-ALT:LP-PI-BT-MD:LP-PI-BT	u				273.		0	0	299.000000			8.280e+02	This study	1.524906e-05
